description,seriesId,economy,country,period,value,year
"access to electricity, % of population",EG.ELC.ACCS.ZS,TUR,Turkiye,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,TUN,Tunisia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,TTO,Trinidad and Tobago,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,TON,Tonga,YR2019,98.4000015258789,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,TGO,Togo,YR2019,52.363109588623,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,TLS,Timor-Leste,YR2019,90.7986526489258,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,THA,Thailand,YR2019,99.9000015258789,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,TZA,Tanzania,YR2019,37.6596870422363,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,TJK,Tajikistan,YR2019,99.6332092285156,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SYR,Syrian Arab Republic,YR2019,89.2692108154297,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CHE,Switzerland,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SWE,Sweden,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SUR,Suriname,YR2019,97.8254165649414,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SDN,Sudan,YR2019,53.9625396728516,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,VCT,St. Vincent and the Grenadines,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MAF,St. Martin (French part),YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LCA,St. Lucia,YR2019,99.5021820068359,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,KNA,St. Kitts and Nevis,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LKA,Sri Lanka,YR2019,99.7585678100586,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ESP,Spain,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SSD,South Sudan,YR2019,6.70700693130493,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ZAF,South Africa,YR2019,85.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SOM,Somalia,YR2019,49.2000007629395,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SLB,Solomon Islands,YR2019,69.8094177246094,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SVN,Slovenia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SVK,Slovak Republic,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SXM,Sint Maarten (Dutch part),YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SGP,Singapore,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SLE,Sierra Leone,YR2019,22.7000007629395,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SYC,Seychelles,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SRB,Serbia,YR2019,99.8000030517578,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SEN,Senegal,YR2019,70.4000015258789,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SAU,Saudi Arabia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,STP,Sao Tome and Principe,YR2019,74.9672012329102,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SMR,San Marino,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,WSM,Samoa,YR2019,99.1999969482422,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,RWA,Rwanda,YR2019,40.3686065673828,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,RUS,Russian Federation,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ROU,Romania,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,QAT,Qatar,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PRI,Puerto Rico,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PRT,Portugal,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,POL,Poland,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PHL,Philippines,YR2019,95.6450805664063,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PER,Peru,YR2019,95.5513610839844,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PRY,Paraguay,YR2019,99.6999969482422,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PNG,Papua New Guinea,YR2019,59.6629753112793,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PAN,Panama,YR2019,95.8163299560547,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PLW,Palau,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PAK,Pakistan,YR2019,74.1276931762695,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,OMN,Oman,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NOR,Norway,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MNP,Northern Mariana Islands,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MKD,North Macedonia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NGA,Nigeria,YR2019,55.4000015258789,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NER,Niger,YR2019,18.9745712280273,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NIC,Nicaragua,YR2019,88.0583267211914,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NZL,New Zealand,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NCL,New Caledonia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NLD,Netherlands,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NPL,Nepal,YR2019,89.9000015258789,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NRU,Nauru,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,NAM,Namibia,YR2019,55.1770896911621,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MMR,Myanmar,YR2019,68.358528137207,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MOZ,Mozambique,YR2019,29.6744499206543,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MAR,Morocco,YR2019,99.5999984741211,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MNE,Montenegro,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MNG,Mongolia,YR2019,97.2299118041992,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MCO,Monaco,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MDA,Moldova,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,FSM,"Micronesia, Fed. Sts.",YR2019,81.2767333984375,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MEX,Mexico,YR2019,99.5999984741211,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MUS,Mauritius,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MRT,Mauritania,YR2019,45.8300323486328,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MHL,Marshall Islands,YR2019,97.538200378418,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MLT,Malta,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MLI,Mali,YR2019,47.8362770080566,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MDV,Maldives,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MYS,Malaysia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MWI,Malawi,YR2019,11.1999998092651,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MDG,Madagascar,YR2019,31.0400009155273,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,MAC,"Macao SAR, China",YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LUX,Luxembourg,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LTU,Lithuania,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LIE,Liechtenstein,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LBY,Libya,YR2019,68.6424026489258,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LBR,Liberia,YR2019,23.1000003814697,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LSO,Lesotho,YR2019,44.5002098083496,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LBN,Lebanon,YR2019,99.9748687744141,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LVA,Latvia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,LAO,Lao PDR,YR2019,99.0920867919922,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,KGZ,Kyrgyz Republic,YR2019,99.8742370605469,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,KWT,Kuwait,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,XKX,Kosovo,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,KOR,"Korea, Rep.",YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PRK,"Korea, Dem. People's Rep.",YR2019,49.9720001220703,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,KIR,Kiribati,YR2019,90.0328521728516,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,KEN,Kenya,YR2019,69.6999969482422,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,KAZ,Kazakhstan,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,JOR,Jordan,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,JPN,Japan,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,JAM,Jamaica,YR2019,99.3676223754883,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ITA,Italy,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ISR,Israel,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,IMN,Isle of Man,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,IRL,Ireland,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,IRQ,Iraq,YR2019,99.9920043945313,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,IRN,"Iran, Islamic Rep.",YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,IDN,Indonesia,YR2019,98.8499984741211,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,IND,India,YR2019,97.3082656860352,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ISL,Iceland,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,HUN,Hungary,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,HKG,"Hong Kong SAR, China",YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,HND,Honduras,YR2019,91.0999984741211,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,HTI,Haiti,YR2019,45.990234375,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GUY,Guyana,YR2019,91.9157562255859,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GNB,Guinea-Bissau,YR2019,30.9615573883057,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GIN,Guinea,YR2019,42.2000007629395,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GTM,Guatemala,YR2019,95.7420043945313,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GUM,Guam,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GRD,Grenada,YR2019,93.120964050293,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GRL,Greenland,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GRC,Greece,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GIB,Gibraltar,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GHA,Ghana,YR2019,83.5,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,DEU,Germany,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GEO,Georgia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GMB,"Gambia, The",YR2019,62.0999984741211,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GAB,Gabon,YR2019,90.7262954711914,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,PYF,French Polynesia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,FRA,France,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,FIN,Finland,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,FJI,Fiji,YR2019,99.7158813476563,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,FRO,Faroe Islands,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ETH,Ethiopia,YR2019,48.063591003418,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SWZ,Eswatini,YR2019,76.8694381713867,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,EST,Estonia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ERI,Eritrea,YR2019,50.9369926452637,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,GNQ,Equatorial Guinea,YR2019,66.6000442504883,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SLV,El Salvador,YR2019,97.3600006103516,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,EGY,"Egypt, Arab Rep.",YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ECU,Ecuador,YR2019,99.0899963378906,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,DOM,Dominican Republic,YR2019,99.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,DMA,Dominica,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,DJI,Djibouti,YR2019,61.2119293212891,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,DNK,Denmark,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CZE,Czechia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CYP,Cyprus,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CUW,Curacao,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CUB,Cuba,YR2019,99.8000030517578,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,HRV,Croatia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CIV,Cote d'Ivoire,YR2019,68.4595565795898,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CRI,Costa Rica,YR2019,99.7099990844727,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,COG,"Congo, Rep.",YR2019,48.4074745178223,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,COD,"Congo, Dem. Rep.",YR2019,19.1000003814697,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,COM,Comoros,YR2019,84.2977752685547,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,COL,Colombia,YR2019,99.7559204101563,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CHN,China,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CHL,Chile,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CHI,Channel Islands,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,TCD,Chad,YR2019,8.39999961853027,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CAF,Central African Republic,YR2019,14.3000001907349,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CYM,Cayman Islands,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CAN,Canada,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CMR,Cameroon,YR2019,63.4898796081543,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,KHM,Cambodia,YR2019,84.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,CPV,Cabo Verde,YR2019,91.4000015258789,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BDI,Burundi,YR2019,11.3565282821655,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BFA,Burkina Faso,YR2019,18.3748550415039,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BGR,Bulgaria,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BRN,Brunei Darussalam,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,VGB,British Virgin Islands,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BRA,Brazil,YR2019,99.8000030517578,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BWA,Botswana,YR2019,69.9597396850586,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BIH,Bosnia and Herzegovina,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BOL,Bolivia,YR2019,95.0800018310547,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BTN,Bhutan,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BMU,Bermuda,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BEN,Benin,YR2019,40.3286895751953,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BLZ,Belize,YR2019,92.7200012207031,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BEL,Belgium,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BLR,Belarus,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BRB,Barbados,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BGD,Bangladesh,YR2019,92.1999969482422,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BHR,Bahrain,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,BHS,"Bahamas, The",YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,AZE,Azerbaijan,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,AUT,Austria,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,AUS,Australia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ABW,Aruba,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ARM,Armenia,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ARG,Argentina,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ATG,Antigua and Barbuda,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,AGO,Angola,YR2019,45.6427993774414,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,AND,Andorra,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ASM,American Samoa,YR2019,,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,DZA,Algeria,YR2019,99.5,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,ALB,Albania,YR2019,100.0,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,AFG,Afghanistan,YR2019,97.6999969482422,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,WLD,World,YR2019,90.0117847056585,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,UMC,Upper middle income,YR2019,99.3092192631989,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,TSS,Sub-Saharan Africa (IDA & IBRD countries),YR2019,47.1047724048359,2019
"access to electricity, % of population",EG.ELC.ACCS.ZS,SSA,Sub-Saharan Africa (excluding high income),YR2019,47.1001070492796,2019
